book_id,cover_image_url,book_title,book_details,publication_info,authorlink,author,num_pages,genres,num_ratings,num_reviews,average_rating,rating_distribution
123270513,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1679185028i/123270513.jpg,The Final Steps: A Harbor Springs Cozy Legal Mystery,"
Who murdered a popular law professor on a northern Michigan college campus?
Judge Rosaline Maxwell is living the good life. Retired from the circuit court bench, she now lives in the home of her dreams, lakefront in scenic Harbor Springs, Michigan. Shes written a fascinating new book and is invited to speak at a local college. But her idyllic existence is rudely interrupted by a call from her best friend, Tyler Guthrie, the college president.A popular law professor has taken his final stepshe is found dead at the bottom of a popular outdoor staircase. The police suspect foul play. There are no witnesses, but key pieces of evidence make Tyler the number one suspect. After his arrest, Rosaline doubts her friends innocence but still jumps into the fray, abandoning the law, antagonizing local police, becoming an amateur sleuth with one goal and one goal To prove, conclusively, that Tyler Guthrie is innocent of this brutal crime.Along the way, Rosaline receives anonymous death threats, warning her to stay away from the investigation, but the former judge will not be deterred from her quest for the truth. There is no shortage of interesting and quirky suspects as attorney/award-winning author Mark M. Bello keeps you guessing whodunnit until the very end. 
If not Tyler Guthrie, who killed Professor Kevin Johnstone?
","[""Published March 15, 2023""]",https://www.goodreads.com/author/show/16283795.Mark_M_Bello,Mark M. Bello,247,None,408,16,4.35,"{""5"": ""214"", ""4"": ""154"", ""3"": ""18"", ""2"": ""13"", ""1"": ""9""}"
123271879,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1679207603i/123271879.jpg,Addicted to Time,"Charless obsession with immortality is well known, as are his methods for achieving it. But what about the side effects? So far, most of them have been positives, for telepathy, mind reading, creating things with his bare hands. Will there be any negatives? Oh yes. And now the entire galaxy is in peril. Authors To fully enjoy each book in the Time Chain series, please read them in order.","[""Published June 18, 2023""]",https://www.goodreads.com/author/show/7448339.Steven_Decker,Steven Decker,252,"[""Fiction"", ""Science Fiction"", ""Time Travel""]",989,19,4.27,"{""5"": ""436"", ""4"": ""437"", ""3"": ""76"", ""2"": ""28"", ""1"": ""12""}"
123394658,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1679440881i/123394658.jpg,Swift Judgment,"Attorney Nate Shepherd returns to represent a city councilman accused of murder. His client is unlikeable, abrasive, and rude. But is he a killer?Nate Shepherd must try a murder case. Fast.When a powerful politician is arrested for killing a local business owner, he hires Nate on one conditionNate must try the case within ninety days. He has a rock-solid alibi and wants to prove his innocence before his opponents can destroy his career.Working with his fiery associate and his two oldest friends, Nate scrambles to pull the case together. But once the trial date is set, Nates strategy falls apart as new witnesses and damning facts emerge, evidence which Nates client curiously forgets to mention every single time.Battered by a collapsing case and an ungrateful client, Nate barrels ahead. But on the eve of trial, an unexpected shock in Nates family threatens to derail it all. Fighting through doubt of his client, and worse, of himself, Nate enters a trial he must not lose.","[""First published November 22, 2023""]",https://www.goodreads.com/author/show/20820244.Michael_Stagg,Michael  Stagg,458,"[""Legal Thriller"", ""Mystery"", ""Crime""]",1752,34,4.42,"{""5"": ""971"", ""4"": ""578"", ""3"": ""173"", ""2"": ""21"", ""1"": ""9""}"
123423832,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1685248649i/123423832.jpg,The Coworker,"Two women. An office filled with secrets. One terrible crime that can't be taken backDawn Schiff is strange. At least, everyone thinks so at Vixed, the nutritional supplement company where Dawn works as an accountant. She never says the right thing. She has no friends. And she is always at her desk at precisely 8:45 a.m.So when Dawn doesn't show up to the office one morning, her coworker Natalie Farrellbeautiful, popular, top sales rep five years runningis surprised. Then she receives an unsettling, anonymous phone call that changes everythingIt turns out Dawn wasn't just an awkward outsidershe was being targeted by someone close. And now Natalie is irrevocably tied to Dawn as she finds herself caught in a twisted game of cat and mouse that leaves her wondering: who's the real victim?<But one thing is incredibly clear: somebody hated Dawn Schiff. Enough to kill.","[""First published August 23, 2023""]",https://www.goodreads.com/author/show/7244758.Freida_McFadden,Freida McFadden,362,"[""Thriller"", ""Mystery"", ""Audiobook"", ""Mystery Thriller"", ""Fiction"", ""Suspense"", ""Psychological Thriller""]",222994,17952,3.81,"{""5"": ""53,668"", ""4"": ""90,113"", ""3"": ""64,468"", ""2"": ""12,335"", ""1"": ""2,410""}"
123425153,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1679665538i/123425153.jpg,Triple Deception,"Massive murders occur in Baghdad from MEASS (Middle East Alliance of Sunnis and Shiites), a terrorist group formed after the fall of ISIS. Iraq is determined to thwart the terrorists. Arif Yildiz, the deputy national intelligence director, presents a scheme to Iraqs International Intelligence Service to acquire a new US military weapon. With this weapon, they can obliterate MEASS, but they need it NOW. The plan will be approved and implemented by the spy branch of the Iraq government, the Tariq'Allah, the Shining Star of Allah.It starts with the kidnapping of two wives of military intelligence officers, Paul Remmich and Eric Miller. Threatened with their spouses deaths, they are forced to go to Istanbul. Hoping to soften the mens animosity and gain their willing assistance, the Iraqis plan a lavish distraction. Unfortunately, the trip to a Mediterranean resort with their wives doesnt quite work out as the spy organization hoped. The CIA slips into the picture, determined to save the womens lives and get them out of Turkey.Forced to adjust their plan, the Tariq'Allah selects Paul Remmich to negotiate for the weapon in Washington, DC. When the officer presents the demand for the weapon, its rejection places his and Miller's life squarely in danger.Upon Remmich's return to Turkey, he finds the failure angers and humiliates the Iraqis, and more time passes as they consider their options. When the only recourse appears to be the death of the Americans, the CIA again attempts a rescue with a clever scheme. Enraged by the attempt, Tariq'Allah follows the escape path, and a gunfight ensues. The final showdown will determine whether the Iraqis achieve the weapon they so desperately need and whether or not the American officers return home in one piece or in body bags.","[""Published April 15, 2023""]",https://www.goodreads.com/author/show/1834559.Karl_Braungart,Karl Braungart,nan,"[""Fiction""]",930,9,4.31,"{""5"": ""423"", ""4"": ""428"", ""3"": ""36"", ""2"": ""31"", ""1"": ""12""}"
123452630,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1681110874i/123452630.jpg,Move to Millions: The Proven Framework to Become a Million Dollar CEO with Grace & Ease Instead of Hustle & Grind,"Ready to break through the six-figure plateau? Discover an actionable strategy to cross over the million-dollar milestone with grace and ease. Honorary PhD and award-winning Inc. 5000 CEO Dr. Darnyelle Jervey Harmon has used her seven-figure coaching enterprise to help hundreds of her clients leverage the Move to Millions Method and move closer to and beyond the million-dollar mark. In Move to Millions , she shares her paradigm-shifting truths to give business owners the confidence and step-by-step techniques to advance beyond the messy middle and defy the statistics plaguing most small businesses. Part memoir and part methodology, Move to Millions helps entrepreneurs simplify their processes to multiply profits, by breaking down complex topics and illustrating their worth through raw personal anecdotes. Dr. Harmon puts in the work so business owners can be empowered, entertained, and equipped to leave the headaches behind and enjoy everything that truly matters, without compromising on their values in the process.","[""Published November 7, 2023""]",https://www.goodreads.com/author/show/29849600.Darnyelle_Jervey_Harmon,Darnyelle Jervey Harmon,310,"[""Self Help"", ""Personal Development"", ""Philosophy"", ""Nonfiction"", ""How To"", ""Psychology"", ""Education""]",8476,17,4.29,"{""5"": ""3,824"", ""4"": ""3,827"", ""3"": ""384"", ""2"": ""307"", ""1"": ""134""}"
124031612,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680061736i/124031612.jpg,Wife For Sale,"Take an unhappy married couple with a small baby, a man whose wife died in a tragic accident and cant let go, and you have a story of desperation, loneliness, betrayal and love.When Nicola died, Michael was desperately lonely. Then a year later, he spotted Mary, sitting on a park bench with her young son. She was a spitting image of his dead wife. Michael decided there and then he had to have her in his life. The events that followed took Michael, Mary and her husband John on a journey none of them expected. Johns greed changed all their lives forever.Wife for Sale is a story about relationships, marriage and love. Its about how well we know the person next to us and the one we trust the most, and shows that keeping secrets leads to hurting the ones you love and ultimately, destroys ourselves. It is about discovering ourselves after being abandoned, lied to and hurt and teaches us how to find the power to forgive and forget so we can move on.","[""Published March 28, 2023""]",https://www.goodreads.com/author/show/7921711.Tabita_Gutu,Tabita Gutu,232,"[""Contemporary"", ""Drama"", ""Novels""]",922,31,4.41,"{""5"": ""470"", ""4"": ""396"", ""3"": ""31"", ""2"": ""17"", ""1"": ""8""}"
124942911,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680490588i/124942911.jpg,As Above,"He lowered his lips to Rileys ear. All you have to do is be a good little pet.When Rileys secret friend, Eren, vanishes from the woods where he hides, Riley starts to think he imagined him. After all, what little boy would have fangs, a red, pointed tail like a devil, and no need for food?Over thirty years later, Riley is taken prisoner in the Fallen realm where angels and demons have been locked in a war for centuries. The demons keep humans and cambions as slaves to fuel their magic, theres no way out, and their horned, winged leader, Lord Erebus, looks like Eren.At the age of forty, Lord Erebus is foul, lethal, and has a taste for dark fun. He denies their past friendship and has no time for the imaginings of a slave. All he needs is his army, his scythe, and the energy from his pet, but some glimmer of the old him is still buried under the cruelty. Even if he cant remember their past, Riley does, and maybe they can have something more even though no one else has ever earned the affection of the demon lord.But as he uncovers more secrets about himself and Eren, Riley will learn that it never pays to love and submit to a demon.For fans of Ariana Nash's Primal Sin and The Prince's Assassin, and Alethea Faust's S*x Wizards, this MM demon angel romance contains: Kinky, s*x-based energy magic system Master/sl@ve relationshipTouch him and be unalived vibeMagic e-stim k!nkK!nky tail action","[""Published April 16, 2023""]",https://www.goodreads.com/author/show/21293689.Julie_Mannino,Julie Mannino,262,"[""Fantasy"", ""Dark"", ""M M Romance"", ""Demons"", ""Angels"", ""BDSM"", ""Magic""]",255,43,3.73,"{""5"": ""94"", ""4"": ""68"", ""3"": ""47"", ""2"": ""23"", ""1"": ""23""}"
124983012,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680651202i/124983012.jpg,Burning Evidence: A Legal Thriller filled with Gripping Courtroom Drama,"
In a small town, its all too easy for secrets to stay buried
When a young woman dies in a late-night restaurant fire, the owner, Bobby Carter, is charged with arson and murder. The evidence is stacked against him, but something doesnt add up. And his only chance for justice rests on the shoulders of small-town lawyer, Leland MunroeLelands client insists hes innocent. But the local media is quick to demonize Carter, and powerful forces behind the scenes are determined to keep the truth from coming out. Leland must navigate a web of corruption and deceit to expose the real culprit.Meanwhile, defending a young athlete accused of selling drugs has Leland facing off against a former colleague with an axe to grind. The two cases seem unrelated, but in Basking Rock, things are rarely as straightforward as they appear. Can this quick-witted lawyer outsmart the real killer? Or will he become their next victim","[""Published October 26, 2023""]",https://www.goodreads.com/author/show/21464934.Peter_Kirkland,Peter Kirkland,336,"[""Fiction""]",1097,35,4.29,"{""5"": ""542"", ""4"": ""370"", ""3"": ""156"", ""2"": ""19"", ""1"": ""10""}"
125005679,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680659319i/125005679.jpg,Ailene,"Hayden Navarro has only one concern: protecting the ones he loves.At nineteen, he learns the world is in danger. An anonymous terrorist organization has attacked several countries all across the planet. When his parents suspect there might be a mole in the Council of Ailene, they ask Hayden to go undercover as an intern. Once in Ailene, he quickly becomes overwhelmed by everything and everyone around him. He struggles to keep his best friend, Lowell, safe while fending off the ever-present voices inside his head telling him that one day hes going to lose everything, and hell be them one responsible for it all.Hes close to falling apart altogether when he crosses paths with Alexander Collins, a funny and handsome Council member who makes him feel happy and understood. His days suddenly become a little bit brighterbut nothing in Haydens life is ever easy. Theres a strict rule against workplace romances, forcing them to stay just friends, yet as they grow closer, Hayden and Lowell find themselves steadily growing apart.Can Hayden find a way to keep his head above water while hunting down the mole, struggling with his growing feelings for Alexander, fixing his relationship with Lowell, and trying to save everyone he cares aboutall at the same time?","[""Published April 3, 2023""]",https://www.goodreads.com/author/show/30416578.Annabel_den_Dekker,Annabel den Dekker,360,None,78,50,4.15,"{""5"": ""35"", ""4"": ""26"", ""3"": ""12"", ""2"": ""4"", ""1"": ""1""}"
125373512,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1696009452i/125373512.jpg,Boy of Chaotic Making,"A boy like no other embarks on a transformative journey of magic and self-discovery in the next enchanting Whimbrel House novel by Amazon Charts and Wall Street Journal bestselling author Charlie N. Holmberg.Merritt Fernsbys life has changed considerably since he inherited Whimbrel House. Hes engaged to Hulda Larkin, who opened his eyes to the uncanny. And hes grown quite protective of his uncle Oweinseveral generations, and iterations, removed. Owein is presently inhabiting the body of a mixed-breed terrier when Merritt receives a missive from none other than Alexandrina Victoria, the Queen of England: I am interested in your dog.Its the queens duty to the peerage to keep British wizardry empowered. Her offer: England will find a human vessel for Owein, marry him into the royal family, and add this remarkable soul-shifter to its lineage. For Owein, a boy trapped in the body of a pup, its a dream come true. How can Merritt refuse? However, once they are in London and in consortium with a necromancer, the situation doesnt feel right, both with their hosts and the house they inhabit. Owein is having nightmares. And Huldas premonitions warn of danger in Merritts future. Clearly, someone doesnt want them in town.But after two hundred years of being cursed to drift, Owein is determined to chart his own destiny. Hes ready to defy whatever chaos is coming. After all, Owein is the master of chaos, and with Merritt and Huldas love and magical support, he can overcome anything.","[""First published February 13, 2024""]",https://www.goodreads.com/author/show/7801879.Charlie_N_Holmberg,Charlie N. Holmberg,318,"[""Fantasy"", ""Fiction"", ""Romance"", ""Historical Fiction"", ""Young Adult Romance"", ""Love Story"", ""Magic""]",6051,482,4.33,"{""5"": ""2,856"", ""4"": ""2,403"", ""3"": ""733"", ""2"": ""50"", ""1"": ""9""}"
125931167,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680838514i/125931167.jpg,Woke Up Like This,"For two high school seniors, its seventeen going on thirtyovernightin a magical romantic comedy about growing up too fast and living in the moment. Planning the perfect prom is one last to do on ultra-organized Charlotte Wus high school bucket list. So far, so good, if not for a decorating accident that sends Charlotte crash-landing off a ladder, face-first into her obnoxiously ripped archnemesis J. T. Renner. Worse? When Charlotte wakes up, she finds herself in an unfamiliar bed at thirty years old, with her bearded fianc, Renner, by her side. Either theyve lost their minds or theyve been drop-kicked into adulthood, forever trapped in the thirty-year-old bodies of their future selves. With each other as their only constant, Charlotte and Renner discover all thats changed in the time theyve missed. Charlotte also learns theres more to Renner than irritating-jock charm, and that reaching the next milestone isnt as important as what happens in between. Navigating a series of adventures and a confounding new normal, Charlotte and Renner will do whatever it takes to find a way back to seventeen. But whenand ifthey do, what then?","[""First published September 5, 2023""]",https://www.goodreads.com/author/show/21742647.Amy_Lea,Amy  Lea,273,"[""Romance"", ""Young Adult"", ""Fiction"", ""Time Travel"", ""Contemporary"", ""Teen"", ""Chick Lit""]",18651,2135,4.04,"{""5"": ""5,960"", ""4"": ""8,206"", ""3"": ""3,819"", ""2"": ""549"", ""1"": ""117""}"
126062562,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680869667i/126062562.jpg,The Assassin's Blade,"Celaena Sardothien is her kingdoms most feared assassin. Though she works for the powerful and ruthless Assassins Guild, Celaena yields to no one and trusts only her fellow killer for hire, Sam.When Celaena's scheming master, Arobynn Hamel, dispatches her on missions that take her from remote islands to hostile deserts, she finds herself acting independently of his wishesand questioning her own allegiance. Along the way, she makes friends and enemies alike, and discovers that she feels far more for Sam than just friendship. But by defying Arobynns orders, Celaena risks unimaginable punishment, and with Sam by her side, he is in danger, too. They will have to risk it all if they hope to escape Arobynns clutchesand if they fail, theyll lose not just a chance at freedom, but their lives . . .A prequel to Throne of Glass, this collection of five novellas offers readers a deeper look into the history of this cunning assassin and her enthrallingand deadlyworld.Included in this volume:The Assassin and the Pirate LordThe Assassin and the HealerThe Assassin and the DesertThe Assassin and the UnderworldThe Assassin and the Empire","[""First published March 4, 2014""]",https://www.goodreads.com/author/show/3433047.Sarah_J_Maas,Sarah J. Maas,451,"[""Young Adult"", ""Romance"", ""Fiction"", ""Young Adult Fantasy"", ""High Fantasy"", ""Short Stories"", ""Fae""]",612463,56330,4.24,"{""5"": ""265,858"", ""4"": ""242,247"", ""3"": ""90,673"", ""2"": ""10,818"", ""1"": ""2,867""}"
126151280,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1681056803i/126151280.jpg,So Below,"Riley was his, and he better remember that even if he was currently in an angel's bed and shouting someone else's name.The image made Eren see red.RileyWhile healing from Erens betrayal, the first nephalem in centuries will have to learn to feed, do magic, and navigate a different way of life. His new ability to pull others into his lucid dreams and view the past is powerful, but it might not be enough to save him as the war continues and the demons victory approaches.Riley and Eren might have been together once in a different life, but with Erens toxic personality and obsession in this one, theres no hope for anything between them. A nephalem has no place with the demons, but when Riley discovers the angels dark secrets, he might not have a place with them either.ErenHe knows what true foulness is. The first of his line, known as Grandfather, still lives, and he only sees Eren as something to feed from and use. Refusal brings punishment, and Grandfather knows Erens worst fears.Grandfather wants Riley for his ability, and Eren cant disobey the one whos been pulling the strings since before he was born. Finding Riley is an easy promise to keep. Protecting him is another, and it may cost his life.","[""Published April 30, 2023""]",https://www.goodreads.com/author/show/21293689.Julie_Mannino,Julie Mannino,233,"[""Fantasy"", ""Dark"", ""Angels"", ""Demons"", ""M M Romance"", ""Fantasy Romance"", ""Dark Fantasy""]",183,15,4.19,"{""5"": ""92"", ""4"": ""49"", ""3"": ""30"", ""2"": ""8"", ""1"": ""4""}"
126845444,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1681007615i/126845444.jpg,"Triumph: Life on the Other Side of Trials, Transplants, Transition and Transformation","Dont let family history set the course for your future. Triumph was strategically designed to help persons dealing with chronic illnesses and those that care about them understand the facets of living with life-altering conditions with faith, fortitude, and mastery. Gregory S. Works, a two-time kidney transplant recipient, helps others face their challenges head-on, and live a victorious life in spite of living with the pain and discomfort of his or her chronic illness. Gregory uses statistics, his own experiences, and comical anecdotes to help readers understand the complexity of kidney disease. He demonstrates how faith can become the cornerstone to triumph over the challenge whether kidney disease or some other life altering event. Challenges are inevitable, but the decisions that we make to face them or flee from will make a profound difference in our ability to overcome or be overtaken by trials, pain, and suffering in our lives.","[""Published April 4, 2023""]",https://www.goodreads.com/author/show/31022426.Gregory_S_Works,Gregory S. Works,215,"[""Self Help"", ""Nonfiction"", ""Biography"", ""Psychology""]",7216,13,4.26,"{""5"": ""3,202"", ""4"": ""3,238"", ""3"": ""361"", ""2"": ""287"", ""1"": ""128""}"
128517528,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1681226885i/128517528.jpg,Only Good Enemies,"A WOMAN ON A MISSION . . . My name is Vesper Quill. I used to be a lowly lab rat, toiling away in obscurity developing brewmakers and other household appliances. But thanks to my seer magic and my own ingenuity, I'm now a Regal lady and the head of a successful corporation.My mission? To destroy the Techwave, the dangerous group that has stolen my designs and plans to weaponize them against the Imperium. But when my mission takes an unexpected turn, I'm once again surrounded by enemies and fighting for my life.Further complicating matters is Kyrion Caldaren, an arrogant Regal lord whose fate is bound to mine. Kyrion doesn't realize the two of us still have an unwanted connection that puts us both in grave danger . . . or does he? A MAN SURROUNDED BY ENEMIES . . . My name is Kyrion Caldaren. As the leader of the Arrows, the Imperium's elite fighting force, I've been tasked with tracking down and destroying the Techwave before they seize control of the Archipelago Galaxy.My other mission? Find a way to assassinate Lord Callus Holloway, the Imperium ruler who wants to take my psion power for his own. Holloway is also a threat to Vesper Quill, who haunts my thoughts, despite the broken bond and distance between us.When I realize Vesper is in danger, my priorities change, and I vow to use all my telepathic, telekinetic, and other abilities to help her. I will save Vesper from her enemies and mine-even if I have to burn down the whole bloody galaxy.","[""First published July 18, 2023""]",https://www.goodreads.com/author/show/580315.Jennifer_Estep,Jennifer Estep,398,"[""Romance"", ""Science Fiction"", ""Fantasy"", ""Space Opera"", ""Magic"", ""Science Fiction Romance"", ""Space""]",2653,205,4.16,"{""5"": ""1,085"", ""4"": ""1,011"", ""3"": ""461"", ""2"": ""83"", ""1"": ""13""}"
128584865,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1681239428i/128584865.jpg,The American Girl,"Can one womans inspirational story inspire hope in her granddaughters lost soul?New York, 2006.Amy Sullivans life is a mess. Fired from her dream job at a prestigious newspaper, she gets a call from her 90-year-old grandmother in the South of France. Maureen Ritter flies to America, the land of her birth, ostensibly to visit her ailing sister, but soon she begins to share with Amy what shes hidden for more than 60 yearsthe story of her war.France, 1940.The impending German invasion threatens the idyllic existence Maureen and the Jewish refugees living with her enjoy in the French countryside. On a trip to Paris to arrange visas for them to escape, Maureen meets Christophe, a handsome would-be suitor who seems to have something to hide. When he tells her of some Jewish children about to be caught in the eye of the Nazi Blitzkrieg in Belgium, they assemble a team to rescue them before they are swallowed up by the invading Wehrmacht.But when the Nazis occupy northern France, the need to evacuate the Jewish orphans in her personal care becomes apparent. With the help of the resistance and a new network designed to extricate Allied servicemen from France, she will begin a dangerous and arduous journey to save the lives of those she loves most, no matter what the cost to herself might be.","[""First published April 4, 2023""]",https://www.goodreads.com/author/show/6620682.Eoin_Dempsey,Eoin Dempsey,268,"[""Historical Fiction"", ""Fiction"", ""Historical"", ""World War II""]",1176,42,4.48,"{""5"": ""728"", ""4"": ""324"", ""3"": ""95"", ""2"": ""22"", ""1"": ""7""}"
131068071,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1681586779i/131068071.jpg,The Spy Coast,"A retired CIA operative in small-town Maine tackles the ghosts of her past in this fresh take on the spy thriller from New York Times bestselling author Tess Gerritsen.Former spy Maggie Bird came to the seaside village of Purity, Maine, eager to put the past behind her after a mission went tragically wrong. These days, shes living quietly on her chicken farm, still wary of blowback from the events that forced her early retirement.But when a body turns up in Maggies driveway, she knows its a message from former foes who havent forgotten her. Maggie turns to her local circle of old friendsall retirees from the CIAto help uncover the truth about who is trying to kill her, and why. This Martini Club of former spies may be retired, but they still have a few useful skills that theyre eager to use again, if only to spice up their rather sedate new lives.Complicating their efforts is Puritys acting police chief, Jo Thibodeau. More accustomed to dealing with rowdy tourists than homicide, Jo is puzzled by Maggies reluctance to share informationand by her odd circle of friends, who seem to be a step ahead of her at every turn.As Jos investigation collides with the Martini Clubs maneuvers, Maggies hunt for answers will force her to revisit a clandestine career that spanned the globe, from Bangkok to Istanbul, from London to Malta. The ghosts of her past have returned, but with the help of her friendsand the reluctant Jo ThibodeauMaggie might just be able to save the life shes built.","[""First published November 1, 2023""]",https://www.goodreads.com/author/show/18149.Tess_Gerritsen,Tess Gerritsen,341,"[""Mystery"", ""Thriller"", ""Fiction"", ""Mystery Thriller"", ""Suspense"", ""Crime"", ""Espionage""]",62606,3647,4.36,"{""5"": ""31,732"", ""4"": ""23,370"", ""3"": ""6,385"", ""2"": ""802"", ""1"": ""317""}"
131581599,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1682055459i/131581599.jpg,The Raven and the Nine,"879 AD, Norway. Halvdan , son of Ragnar Lothbrok and King of Dublin, is locked in a savage war with Irish Dubgaill warriors in a battle for supremacy of Irelands coastal strongholds.Hundr , a Northman with a dog's name Viking warships flying the raven banner and the echo of Ivar the Boneless .Hundr and Einar the Brawler are drawn into a search for the son of Bjorn Ironside , lost during the war for Irelands future. Old enemies seething with vengeful fury emerge to throw Hundr and Einar into the most dangerous fight of their lives.Hundr must join the war between the Finngaill and the Dubgaill and decide the fate of Dublin. Can he survive brutal betrayal and vicious shield wall battles in this fast paced Viking adventure with striking characters and bloodthirsty action?The Raven and the Nine continues the unmissable Viking historical fiction saga series which began with Award Winning Author Peter Gibbons' debut novel Viking Blood and Blade.","[""Published June 19, 2023""]",https://www.goodreads.com/author/show/21702954.Peter_Gibbons,Peter  Gibbons,344,"[""Historical Fiction"", ""Historical"", ""Fiction""]",1172,20,4.47,"{""5"": ""688"", ""4"": ""370"", ""3"": ""98"", ""2"": ""10"", ""1"": ""6""}"
132515354,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1681568348i/132515354.jpg,Ring Of Love,"A forty-year-old woman, desperate to leave her husband and marriage of twenty years, finally has the courage to do so. She has decided that she needs to start a new life journey before it is too late. This book tells the story of her new life journey and the problems and joys she encounters along the way. The descriptive sexual content in this book demonstrates the love, desire, passion, pleasure, and emotion that produce the drama of the situations she finds herself in.","[""Published October 10, 2020""]",https://www.goodreads.com/author/show/32114341.Marion_Catteral,Marion  Catteral,155,None,195,2,4.44,"{""5"": ""104"", ""4"": ""81"", ""3"": ""2"", ""2"": ""7"", ""1"": ""1""}"
133206574,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1681770225i/133206574.jpg,The Mayor of Maxwell Street,"When a rich Black debutante enlists the help of a low-level speakeasy manager to identify the head of an underground crime syndicate, the two are thrust into the dangerous world of Prohibition-era Chicago.The year is 1921, and America is burning. A fire of vice and virtue rages on every shore with Chicago at its beating heart.Twenty-year-old Nelly Sawyer is the daughter of the alleged wealthiest Negro in America, a Kentucky horse breeder whose wealth and prestige catapults his family to the heights of the exclusive, elite Black society. After the unexpected death of her brotherthe familys presumed heirNelly goes from being virtually unknown to a premier debutante overnight. But Nelly has aspirations beyond society influence and marriage. For the past year, she has worked undercover as an investigative journalist for the Chicago Defender , sharing the achievements and tribulations of everyday Black people living in the shadow of Jim Crow. Now, her latest assignment thrusts her into the den of a dangerous vice the so-called Mayor of Maxwell Street. Charming and mysterious, Jay Shorey strives to balance his connection to the Chicago underworld with his desperate yearning for the refinement and protection of high society. Born to a murdered bi-racial couple in rural Alabama, he knows firsthand what it means to be denied a chance at the American dream. When a tragic turn of fate gave Jay a rare path out, he took it without question. He washed up on Chicagos storied shores and never looked back, until now.When Nellys and Jays paths cross, she recruits him to help expose the Mayor and bring about a lasting change in a corrupted city. Trapped between the monolith of Jim Crow, the inflexible world of the Black upper class, and the violence of Prohibition-era Chicago, Jay and Nelly work together and stoke the flames of a love worth fighting for. And yet, as with all things in America, there is a price to be paid. What risk is Nelly willing to take for a young man willing to risk it all?Debut author Avery Cunninghams stunning novel is at once an epic love story, a riveting historical drama, and a brilliant exploration of Black society and perseverance when the 20s first began to roar.","[""First published January 30, 2024""]",https://www.goodreads.com/author/show/22520684.Avery_Cunningham,Avery Cunningham,528,"[""Historical Fiction"", ""Fiction"", ""Romance"", ""Mystery"", ""Historical"", ""Chick Lit"", ""Crime""]",3946,663,3.56,"{""5"": ""638"", ""4"": ""1,411"", ""3"": ""1,475"", ""2"": ""353"", ""1"": ""69""}"
134116829,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1682618889i/134116829.jpg,Always Remember: Ben's Story,"Lady Jennifer Arden and Ben Ellis know that a match between them is out of the question. Yet their hearts yearn for the impossible. Discover a new heartwarming story from New York Times bestselling author and beloved queen of Regency romance Mary Balogh.Left unable to walk by a childhood illness, Lady Jennifer, sister of the Duke of Wilby, has grown up to make a happy place for herself in society. Outgoing and cheerful, she has many friends and enjoys the pleasures of high societyeven if she cannot dance at balls or stroll in Hyde Park. She is blessed with a large, loving, and protective family. But she secretly dreams of marriage and children, and of walkingand dancing.When Ben Ellis comes across Lady Jennifer as she struggles to walk with the aid of primitive crutches, he instantly understands her yearning. He is a fixer. It is often said of him that he never saw a practical problem he did not have to solve. He wants to help her discover independence and motiondriving a carriage, swimming, even walking a different way. But he must be careful. He is the bastard son of the late Earl of Stratton. Though he was raised with the earls family, he knows he does not really belong in the world of the ton.Jennifer is shockedand intriguedby Bens ideas, and both families are alarmed by the growing friendship and perhaps more that they sense developing between the two. A dukes sister certainly cannot marry the bastard son of an earl. Except sometimes, love can find a way.","[""First published January 16, 2024""]",https://www.goodreads.com/author/show/9759.Mary_Balogh,Mary Balogh,368,"[""Romance"", ""Historical Romance"", ""Fiction"", ""Historical"", ""Historical Fiction"", ""Romantic"", ""Love Story""]",2381,259,4.18,"{""5"": ""1,053"", ""4"": ""830"", ""3"": ""399"", ""2"": ""79"", ""1"": ""20""}"
